culture,criticality,criticalitymodifier,initialknown,interdependency,dynamism,size,plan,teamsize,cost,score,completion,idle
0.8034197676201459, 1.0595586396529537, 5, 0.6867962266368095, 39, 46, 2, 3, 1, 500.4412534013406, 0.6449898127321488, 0.3448275862068966, 0.0
0.8164550987714444, 0.9899967800468876, 10, 0.4154328026569934, 73, 14, 1, 0, 23, 1060.4536164952697, 0.6095802794919941, 0.7714285714285715, 0.0357142857142857
0.10755148747140542, 1.1778963439521775, 9, 0.6532509789809273, 59, 38, 2, 2, 11, 1787.177353787003, 0.7890644399427325, 0.7247706422018348, 0.03658536585365857
0.17003446467744246, 1.1715166718511363, 3, 0.4821989981986098, 56, 21, 4, 0, 14, 667.103570461055, 0.788510315440528, 0.878469617404351, 0.09083850931677018
0.7074571968644181, 0.8418375881434804, 5, 0.6631934464682325, 97, 31, 3, 2, 34, 684.6847032613664, 0.5120843916134609, 0.8294930875576036, 0.05013192612137207
0.2687140350114737, 0.9561296675124397, 4, 0.623077834507902, 9, 26, 4, 3, 33, 867.6015490715689, 0.7683913147227189, 0.6993817619783617, 0.0
0.7643602220610418, 1.0959415727793695, 7, 0.49703916106340157, 74, 10, 1, 4, 41, 871.6499408240699, 0.7601202363399652, 0.7254901960784313, 0.0
0.6552283273916479, 0.9682573057649672, 6, 0.5128746478661271, 77, 20, 1, 4, 29, 601.098878075829, 0.667890258059508, 0.9772727272727273, 0.10416666666666663
0.8673167381216719, 0.8796165092165379, 8, 0.5855501766304594, 95, 21, 2, 2, 22, 881.5230400607213, 0.4252376744890734, 0.9242424242424242, 0.4299065420560748
0.538354025931963, 1.0980616088601387, 8, 0.4549365752544804, 48, 5, 3, 5, 28, 1705.491604544222, 0.746325154849655, 0.9156118143459916, 0.6086564472497746
0.27525939107873026, 1.0604537469612687, 9, 0.6289566469519654, 19, 42, 3, 5, 33, 1717.3994056383722, 0.5821271802154944, 0.9288702928870293, 0.4134742404227213
0.793234013155811, 0.8934648071789641, 4, 0.6896558435094167, 69, 30, 3, 4, 43, 729.5031586294153, 0.5135641764150665, 0.610236220472441, 0.0
0.3997660773720354, 0.850579911243825, 4, 0.647904458995491, 38, 19, 0, 3, 29, 191.32423842543935, 0.6515030986791999, 0.875, 0.41666666666666663
0.6645925964084218, 0.862742825732399, 4, 0.4767273702763142, 47, 16, 3, 1, 4, 436.43570790692024, 0.5681933400534935, 0.9049586776859504, 0.5345377258235919
0.24893610997610136, 1.1755593395424566, 3, 0.41856175223263814, 44, 46, 4, 2, 8, 641.0570025650655, 0.5281490394832558, 0.9230182926829268, 0.36128691983122363
0.5147887040009542, 1.1696333137734356, 9, 0.6633534821042553, 8, 41, 3, 4, 40, 2581.946168485247, 0.5717975102077887, 0.7425149700598802, 0.0
0.6094899969363101, 0.8237442177527546, 5, 0.4848004107817428, 68, 22, 0, 0, 30, 249.68632176883446, 0.6407646271719797, 1.0, 0.5
0.47189013965814963, 1.010441184682855, 10, 0.4017778854768768, 36, 27, 1, 1, 23, 1057.1716961184807, 0.5776483525294829, 0.9387755102040817, 0.28125
0.612695191036424, 0.8521310351564616, 2, 0.5755080244816124, 75, 46, 3, 2, 42, 337.84225580829394, 0.4861956310126861, 0.6182669789227166, 0.0
0.12586453185363383, 1.141397671782157, 4, 0.5946283624791614, 58, 12, 1, 2, 33, 593.3299425672475, 0.876139415091647, 0.9047619047619048, 0.07317073170731703
0.8790010262505951, 0.9192264565198506, 4, 0.5367826335922418, 20, 18, 1, 2, 11, 338.67826540027613, 0.4934599778090705, 0.7586206896551724, 0.2142857142857143
0.5662349919736872, 1.0822347725146448, 8, 0.5115599685045592, 33, 20, 3, 1, 25, 1605.6649118009211, 0.6366703936503765, 0.9016018306636155, 0.5375586854460094
0.4389963222274177, 0.9340160694633367, 9, 0.580476482124944, 60, 42, 2, 2, 43, 1119.1470949516765, 0.5301505455486432, 0.5794392523364486, 0.0
0.8435766479180044, 0.860748763067669, 7, 0.5013184615545621, 91, 37, 0, 1, 12, 245.4656967945812, 0.27697876844417374, 0.875, 0.6111111111111112
0.2460600139487486, 0.9515461240187455, 8, 0.4214529237619563, 44, 4, 3, 4, 12, 1099.8264315855047, 0.8721647113177535, 0.9808102345415778, 0.4700460829493087
0.3386082974076562, 1.173273745307384, 6, 0.45402574130137446, 9, 44, 2, 2, 3, 1103.681204067853, 0.6007230279783426, 0.7551020408163265, 0.2952380952380952
0.6737480044287539, 1.17575132097726, 7, 0.5650125396830945, 86, 44, 3, 4, 21, 1526.080642975976, 0.4467489079174536, 0.7950310559006211, 0.0
0.2850622283963189, 1.0928153981402993, 2, 0.6958906655920531, 40, 2, 4, 0, 11, 379.7222647489858, 0.9449089128563941, 0.8894508670520231, 0.21890862944162437
0.6907138899004002, 1.0472749945772533, 7, 0.6847554802801563, 15, 21, 2, 1, 17, 1000.5660768893742, 0.6348638056249489, 0.8356164383561644, 0.06153846153846154
0.3217746120259539, 1.0589516786009532, 8, 0.5622891315528923, 74, 8, 0, 0, 35, 747.156334557098, 0.8025717813613171, 1.0, 0.2727272727272727
0.8895903427140487, 0.9855430368304716, 4, 0.6164778008137346, 88, 44, 1, 1, 24, 431.25888655417003, 0.40161236815850015, 0.6153846153846154, 0.11111111111111116
0.1947695487087504, 1.0348263840239345, 6, 0.554774053054509, 19, 13, 1, 1, 4, 599.8071311474203, 0.8234529915552854, 0.9428571428571428, 0.33999999999999997
0.12270077342969117, 0.8239453662145626, 5, 0.4548086086025506, 20, 34, 2, 2, 37, 433.76177945001956, 0.7070045986499087, 0.9552238805970149, 0.35785953177257523
0.8508275888778775, 0.8266526177690333, 8, 0.4039349250590788, 55, 32, 2, 1, 39, 831.6635140625916, 0.5136142544738781, 0.9565217391304348, 0.6129032258064516
0.17549586779473111, 1.0981845152454766, 7, 0.565081149645801, 41, 42, 2, 2, 11, 993.1397295812586, 0.6511761844290422, 0.8666666666666667, 0.1937984496124031
0.16894747758077744, 1.1265812592617108, 7, 0.6420169551092254, 96, 15, 3, 2, 43, 1891.9124678187557, 0.8019141932513884, 0.9627039627039627, 0.29642248722316866
0.5795070534911585, 1.072730360364846, 10, 0.6569038063986206, 95, 37, 2, 3, 12, 1529.598163921602, 0.5216876381100439, 0.905982905982906, 0.3026315789473685
0.4585543027167652, 0.9274178638752583, 10, 0.442250648785848, 25, 33, 1, 2, 39, 714.6240126251352, 0.5003716787704258, 0.547945205479452, 0.0
0.6538565271947196, 1.0085455431943098, 10, 0.4608772650073366, 70, 8, 3, 4, 27, 1732.5975606460734, 0.6834366081525696, 0.9764453961456103, 0.2462809917355372
0.5237416888980627, 1.0209377376501219, 5, 0.5451202735169983, 15, 47, 3, 3, 39, 810.8723640428058, 0.4415854836862662, 0.8230912476722533, 0.04329004329004327
0.47103867700147617, 1.042179822748299, 4, 0.4555463983211348, 76, 24, 3, 5, 24, 708.7341925922285, 0.5792578990527679, 0.8681541582150102, 0.43905635648754915
0.5670371951183272, 1.1680197884463692, 3, 0.407873353049147, 58, 14, 1, 3, 21, 276.515312737651, 0.7592844349080772, 0.9117647058823529, 0.03125
0.6154738271004911, 0.9035925447636955, 9, 0.42960018435443853, 76, 15, 3, 3, 41, 1299.6361194284877, 0.6923729843636331, 0.8273244781783681, 0.009090909090909038
0.5034599444961257, 0.994586498215619, 8, 0.4830472696354192, 17, 20, 2, 2, 41, 1221.305428973822, 0.6324022490808876, 0.9389312977099237, 0.365979381443299
0.37535461437302564, 0.9298124992838972, 9, 0.578468525223027, 79, 13, 0, 0, 41, 642.2386190796153, 0.8621693304013973, 0.7, 0.0
0.21169755903023343, 0.9901616830577005, 5, 0.5026725146361277, 49, 27, 2, 3, 12, 715.7033226488941, 0.6420084708653316, 0.9174311926605505, 0.33333333333333337
0.15524302704465695, 1.0275001406436455, 4, 0.5883233263367156, 8, 43, 1, 0, 32, 632.9364082081867, 0.7085135287659551, 0.9444444444444444, 0.0
0.14331851618483854, 1.1403657347045206, 3, 0.6879716652071466, 63, 4, 3, 0, 40, 608.1137732840299, 0.941721209237622, 0.9664429530201343, 0.1739961759082218
0.18689585275719678, 0.8255085543340864, 3, 0.46178527939101777, 96, 9, 4, 1, 37, 559.111932851827, 0.8877909184837002, 0.8239038189533239, 0.3327605956471936
0.5457831079372552, 0.8903321728028555, 8, 0.6480212526908423, 68, 16, 4, 3, 35, 1391.82670240246, 0.7319305396960786, 0.7352185089974294, 0.0
0.39093750592961996, 0.9077769737043245, 10, 0.4569567597475723, 5, 10, 3, 4, 36, 1645.6935264291562, 0.7405387316979943, 0.9782608695652174, 0.2411467116357504
0.30541275736070983, 1.1258731978788954, 4, 0.4662758340211104, 31, 4, 1, 2, 3, 325.17470294090344, 0.8898841639061027, 0.8285714285714286, 0.4821428571428571
0.8245611931888133, 1.1329017618050583, 2, 0.6252847899955687, 69, 29, 2, 1, 28, 336.3009878030415, 0.5067654949261285, 0.6513157894736842, 0.1610169491525424
0.6549141903221516, 1.126269800486914, 10, 0.5034392369064103, 63, 7, 0, 1, 18, 783.0744329409705, 0.7550697543752649, 0.8666666666666667, 0.38095238095238093
0.24242739657495227, 1.0276339827097505, 6, 0.614686688424154, 30, 41, 2, 4, 34, 798.2597511421125, 0.6053649478833774, 0.7586206896551724, 0.0
0.742487811509262, 1.1753762652121207, 7, 0.41580781890728263, 3, 9, 4, 1, 23, 2058.966789899158, 0.6723951584866841, 0.9245852187028658, 0.5794168096054888
0.4427397897911207, 1.0589984692576204, 8, 0.6637665253345022, 45, 9, 1, 3, 30, 914.0873748712092, 0.6789351225824707, 0.9428571428571428, 0.37735849056603776
0.7191287728162771, 0.909053053391033, 8, 0.5776198601184596, 32, 45, 3, 3, 4, 893.0824912303306, 0.5191573115256923, 0.8325688073394495, 0.1805869074492099
0.2089243964208942, 0.9886650119561312, 3, 0.475713787176706, 88, 36, 4, 2, 16, 555.369206500206, 0.6750122879152686, 0.8745158791634392, 0.10396825396825393
0.7546879255976728, 1.1923297778356738, 7, 0.6301183877700586, 34, 28, 4, 4, 38, 2578.7890119503054, 0.48873193811862126, 0.9094616639477977, 0.13766434648105186
0.5554872978023789, 1.0308451103802503, 9, 0.5739100769324257, 14, 19, 3, 4, 30, 1737.5399651443306, 0.609586887722455, 0.8726899383983573, 0.07407407407407407
0.1377839972688215, 1.0456665975215083, 3, 0.6662196957670456, 28, 5, 1, 3, 12, 232.43990509167187, 0.930716830586558, 0.8076923076923077, 0.045454545454545414
0.522396028707879, 1.1212365629385619, 7, 0.47273378701662666, 76, 44, 3, 0, 21, 1384.5573490066736, 0.5009028050725292, 0.7612903225806451, 0.06596306068601587
0.6472966581823358, 0.9465798898473845, 4, 0.40332755222768163, 87, 31, 3, 5, 20, 589.2779561483143, 0.519168200697831, 0.9101338432122371, 0.5431861804222649
0.44467572893057195, 0.9506604528858555, 3, 0.4387898568447861, 17, 50, 1, 1, 30, 325.2860048467483, 0.5382789844717508, 0.9459459459459459, 0.4067796610169492
0.21784200028241987, 0.9183578969090781, 4, 0.6147709858391227, 12, 45, 4, 3, 34, 759.86325779302, 0.6208205138417011, 0.7588652482269503, 0.032160804020100464
0.11119371048028058, 1.0188407521462222, 10, 0.4387717103447473, 91, 47, 2, 0, 11, 1120.9607658097607, 0.7630512826222954, 0.7806451612903226, 0.024193548387096753
0.4421557354562978, 1.0491237721504756, 5, 0.4364766797539423, 72, 8, 1, 1, 40, 578.2314497825384, 0.8028256853386494, 0.8837209302325582, 0.4864864864864865
0.18523176521776277, 0.8620151609429156, 10, 0.45411946298378275, 64, 17, 2, 1, 44, 1316.7666556415352, 0.777947243506643, 0.7936507936507936, 0.36305732484076436
0.5089821209441767, 0.8856226862861178, 4, 0.6394456645999259, 86, 23, 4, 4, 18, 655.9070314707886, 0.5718243448906127, 0.8943089430894309, 0.11160058737151246
0.27250489614342877, 1.0298613333998725, 4, 0.4336168819384832, 73, 32, 2, 5, 12, 439.60373767250064, 0.6735273392481947, 0.7627118644067796, 0.15625
0.7009921910966237, 1.0086418486331128, 3, 0.5396965831694615, 15, 11, 2, 0, 23, 438.67165843321106, 0.5387943353059494, 0.9752066115702479, 0.4040404040404041
0.34064363131114633, 0.8641539700205279, 5, 0.4214360067661491, 59, 48, 0, 2, 36, 277.2596146021479, 0.7972891570305101, 0.9166666666666666, 0.38888888888888884
0.6750640069448919, 1.134811190920506, 4, 0.4072463937155, 60, 33, 3, 3, 15, 743.8496908588178, 0.43847863563872574, 0.9145129224652088, 0.4424242424242424
0.4093596119097944, 0.8284970890145139, 2, 0.5261927210054799, 82, 34, 2, 4, 15, 235.70119386894538, 0.4952219348037398, 0.9658119658119658, 0.4292929292929293
0.8629536843765753, 0.9485396633959475, 3, 0.5093610771060655, 48, 5, 2, 2, 19, 382.2979875865183, 0.6198572542714723, 0.9006211180124224, 0.37768240343347637
0.7845914588052284, 1.0854100601155205, 8, 0.64197322804898, 87, 12, 1, 3, 15, 785.2271613192889, 0.6686617607664298, 0.8666666666666667, 0.23529411764705888
0.8412385396526079, 0.8296323950694597, 4, 0.612811553601222, 2, 23, 3, 2, 29, 543.2402058211161, 0.4380771275779475, 0.9457202505219207, 0.3396501457725948
0.7140783628633872, 1.1807958027401853, 2, 0.6553008289131663, 67, 47, 2, 2, 8, 206.380054172376, 0.394759506154894, 0.9384615384615385, 0.3711340206185567
0.8450186987583529, 0.8461831817162555, 6, 0.6221186680015798, 91, 14, 2, 0, 19, 833.8146687756955, 0.6814945239873276, 0.7474747474747475, 0.0
0.459111227759314, 1.0242922042181333, 2, 0.5834659658498245, 41, 39, 1, 3, 22, 215.4316447569498, 0.4663450903253846, 0.9705882352941176, 0.4590163934426229
0.37775234088327114, 1.106588692718176, 6, 0.4239073347234407, 13, 33, 4, 1, 25, 1472.638997913499, 0.6110562559577414, 0.8046511627906977, 0.25538020086083213
0.2277434864598897, 1.1208951054122502, 8, 0.46337291000463177, 64, 34, 4, 2, 36, 2345.3385791363985, 0.7141104637907296, 0.7652905198776758, 0.005958291956305817
0.6019888131550759, 1.130572807790974, 9, 0.6783012353560551, 60, 30, 3, 5, 23, 1894.2392357235756, 0.5313154554872191, 0.8502024291497976, 0.4101123595505618
0.7049953434472819, 0.9967966626442343, 10, 0.45474451241786246, 47, 43, 4, 2, 29, 2227.004532371043, 0.4285382503671118, 0.9057211925866236, 0.25216234198270127
0.44697510437045485, 0.9467981134880773, 3, 0.5154912490590957, 28, 2, 3, 3, 4, 377.0510291536517, 0.9091364397192745, 0.896551724137931, 0.4772117962466488
0.18281813793593377, 1.1499449340859207, 7, 0.5188710330960428, 70, 26, 4, 1, 18, 1841.7842743510087, 0.7146707699771883, 0.9177168272794662, 0.5781942078364566
0.6817013165587616, 0.824993264447203, 6, 0.6979553450507379, 28, 15, 3, 2, 38, 858.0601995526391, 0.5542525988859159, 0.9600840336134454, 0.2520458265139116
0.13290022008667401, 1.1996117218695013, 5, 0.4945879731219486, 22, 15, 1, 0, 27, 705.6760967609546, 0.9106168984243785, 0.8095238095238095, 0.0
0.8969118773992066, 1.0117457619923491, 8, 0.43083685986760956, 43, 11, 1, 1, 5, 617.9728713353726, 0.6443152383356846, 0.6615384615384615, 0.0444444444444444
0.14356119755860536, 1.1991894208406184, 5, 0.6614509468830703, 36, 30, 1, 3, 30, 782.6127931215249, 0.7135617761841204, 0.9387755102040817, 0.22033898305084743
0.3855839864731424, 1.086495805024429, 8, 0.519827483256903, 84, 3, 2, 2, 18, 1359.1492408990218, 0.8036192813688336, 0.9606299212598425, 0.5158730158730158
0.21497033777021324, 0.9145787160830606, 7, 0.6042665968267752, 86, 6, 2, 5, 12, 747.7930317773353, 0.9314094089147894, 0.8521739130434782, 0.16239316239316237
0.7323380299065508, 1.0425529554242325, 6, 0.4179303584212519, 69, 23, 2, 4, 44, 1187.112049323096, 0.479624045160518, 0.9516129032258065, 0.11940298507462688
0.11420369686468589, 0.99066225808144, 8, 0.5457007812905107, 84, 10, 4, 2, 36, 1673.7268153163545, 0.9418769229145275, 0.6994182288299935, 0.0027649769585254003
0.24715150257306942, 1.1706729261788666, 2, 0.6499448938905047, 59, 33, 1, 4, 18, 162.8640847156055, 0.6693748546361441, 0.8571428571428571, 0.06666666666666665
0.27773418059229005, 1.0532833127681103, 6, 0.5493954314237912, 59, 45, 1, 2, 6, 709.4361495128747, 0.502184490561595, 0.7241379310344828, 0.32258064516129037
0.49694843260829225, 1.1726846753274893, 3, 0.4875514758067983, 18, 37, 2, 0, 27, 606.4869269349231, 0.562912536449637, 0.8969072164948454, 0.0
0.7421528691513347, 1.0657656810687057, 8, 0.6176639307966838, 18, 29, 2, 1, 22, 1016.88099941831, 0.565375613521291, 0.6422018348623854, 0.0
0.682238259499015, 0.9744263802015607, 7, 0.6821223619504548, 73, 40, 1, 5, 2, 452.3456116376518, 0.5437923612715261, 0.8133333333333334, 0.36458333333333337
0.7352124400598355, 0.8216510944974171, 3, 0.5147002012929808, 40, 43, 0, 0, 13, 145.03720249291035, 0.3049666380914378, 0.9166666666666666, 0.15384615384615385
0.5531104649277521, 0.9776084068736057, 5, 0.6778138182338702, 56, 27, 3, 2, 31, 942.1497822555393, 0.534594791204716, 0.966183574879227, 0.3421052631578947
0.23178651074031711, 0.8597369018539242, 7, 0.576462001189868, 41, 31, 2, 3, 42, 861.7832032458791, 0.6614401178209532, 0.8955223880597015, 0.024390243902439046
0.516719488305148, 1.1076842548267656, 7, 0.45479980409032905, 42, 2, 0, 1, 23, 565.764903380495, 0.9731189711837196, 1.0, 0.41666666666666663
0.3811699191345237, 1.0136821580335968, 2, 0.609695166460247, 88, 42, 4, 4, 2, 303.75175101735005, 0.540741041856936, 0.8287135749822317, 0.5080168776371308
0.27368921873333996, 0.9429627340736045, 9, 0.6505219915903389, 5, 33, 3, 0, 36, 1572.1746787854156, 0.5573010244646017, 0.9769585253456221, 0.30718954248366015
0.661046768225738, 0.9477283607799859, 3, 0.49562010365763676, 83, 3, 3, 3, 11, 400.99677269373757, 0.8060185553182727, 0.8922764227642277, 0.16061185468451245
0.5309507696716255, 1.1701226694505407, 3, 0.45662788900263124, 33, 29, 3, 4, 21, 542.8196410697617, 0.45272894374434425, 0.9803536345776032, 0.3899755501222494
0.8955844601298895, 0.9140286935753789, 9, 0.6500374783185388, 94, 4, 2, 1, 16, 849.0647954759185, 0.7996444580265374, 0.8857142857142857, 0.16216216216216217
0.8566119253527985, 0.880896194287752, 5, 0.5410999188679151, 74, 19, 4, 3, 10, 707.408271173725, 0.4757748813892267, 0.9643636363636363, 0.3525390625
0.6356585301961873, 0.8717195463507225, 10, 0.4276383835327523, 58, 23, 2, 2, 43, 1177.0510679730285, 0.5485046313969175, 0.9523809523809523, 0.4
0.24921004214349748, 1.0641290206249774, 5, 0.49539342691085664, 4, 1, 3, 0, 37, 1037.6933088463866, 0.9065408432658616, 0.981404958677686, 0.19080068143100515
0.17564875768214866, 0.8860682570039008, 2, 0.4478923999319897, 14, 15, 1, 4, 37, 211.28421615011052, 0.7111417063937474, 1.0, 0.3804347826086957
0.23386684491446952, 0.8386462232332932, 6, 0.5140077107575683, 98, 28, 1, 3, 5, 433.8656212079594, 0.6583282344211883, 0.8947368421052632, 0.31999999999999995
0.7578033567007004, 1.0777025075528324, 9, 0.6197042934473447, 33, 49, 1, 4, 38, 1374.5462829078497, 0.46476097073985134, 0.8541666666666666, 0.046511627906976716
0.32388697660868254, 1.1370550037127805, 8, 0.648302936187147, 53, 19, 3, 2, 7, 1540.4763288497732, 0.6219942256819774, 0.9202733485193622, 0.34521880064829824
0.6153713667405601, 0.9638386326806722, 9, 0.6464396267073109, 38, 33, 2, 5, 30, 1164.6218858658779, 0.4968145938491504, 0.7975460122699386, 0.2168674698795181
0.697681539709715, 1.0575249998825438, 8, 0.5171201915055204, 93, 11, 2, 5, 25, 1471.638080786602, 0.6113133555841906, 0.9292035398230089, 0.5161290322580645
0.7952478990006345, 1.1382125578139979, 9, 0.699217472030077, 41, 28, 4, 3, 9, 2128.793748148936, 0.49666747659731453, 0.910948905109489, 0.3547052740434333
0.10275731686826593, 0.931020531124016, 2, 0.5143562397245685, 84, 28, 2, 1, 32, 336.49706219377356, 0.824046437285234, 0.8113207547169812, 0.4027777777777778
0.6499274214582568, 0.9379023251274312, 7, 0.41033949003424913, 14, 48, 0, 3, 41, 415.282617596518, 0.247732207079726, 0.7, 0.2222222222222222
0.5826307308087988, 1.0523285079580749, 2, 0.6363370384843899, 33, 22, 4, 2, 5, 353.0623485540005, 0.6478872811175962, 0.6446280991735537, 0.013906447534766109
0.4840574505365042, 0.8690465918616219, 9, 0.4142731101941957, 2, 29, 2, 1, 25, 877.2088329785726, 0.6172842682411229, 0.8888888888888888, 0.6029776674937966
0.104135382960152, 1.1839333496658526, 4, 0.6140024583497026, 63, 21, 3, 2, 33, 1023.6113784192491, 0.8584554163372144, 0.8132118451025057, 0.05053191489361697
0.7761443369302216, 0.9090102781151217, 8, 0.42906222045762493, 62, 39, 1, 2, 41, 883.3870049579178, 0.4726092990573, 0.875, 0.0
0.8512947748412804, 0.8689294576010294, 10, 0.4129035501128341, 98, 45, 1, 3, 38, 667.0955033028827, 0.33113205616214314, 0.75, 0.0
0.8368516332931394, 1.041648869909327, 6, 0.5372786303943351, 38, 7, 3, 4, 40, 1374.832280509156, 0.6280372914870948, 0.9766839378238342, 0.2665369649805448
0.800605297290456, 1.1545490854860971, 7, 0.6586052276330943, 31, 16, 2, 1, 7, 1144.97665164484, 0.6343261750139519, 0.8793103448275862, 0.2153846153846154
0.41633321084166397, 1.0074857152307575, 7, 0.6068420043527794, 89, 11, 2, 2, 12, 878.7376176262807, 0.6995838259601003, 0.9290780141843972, 0.30687830687830686
0.625973776319978, 1.086653230936015, 9, 0.42348116015785275, 87, 13, 3, 0, 7, 1423.2479664151463, 0.4998804785127636, 0.944672131147541, 0.4761363636363637
0.5717327207368157, 1.0831928526964945, 6, 0.47639249105346504, 84, 45, 3, 2, 2, 842.9070151722566, 0.5038835206148828, 0.8133595284872298, 0.5213872832369942
0.6678127397230001, 1.0198477096036216, 5, 0.40516191739673635, 9, 45, 3, 5, 6, 660.5601858144355, 0.45917280498443813, 0.703962703962704, 0.05625000000000002
0.1354472356132188, 0.9981598353948854, 9, 0.47793570728788304, 69, 30, 1, 2, 42, 1129.097472176212, 0.7710431723436029, 0.9024390243902439, 0.21276595744680848
0.7966558618581606, 1.1776493172582674, 3, 0.5618507199063045, 92, 48, 0, 1, 26, 244.52161952024562, 0.3647447991186154, 0.5454545454545454, 0.0
0.4266169285019442, 0.8687057686246971, 7, 0.6671927395487462, 90, 45, 0, 5, 3, 280.6690598517375, 0.6610127316617588, 0.6666666666666666, 0.6842105263157895
0.6204363232966398, 1.0761491265347496, 5, 0.5282714727820983, 92, 18, 2, 3, 25, 904.5176499556136, 0.6037033500187116, 0.889763779527559, 0.08870967741935487
0.8689122483522933, 1.1807167749086138, 6, 0.5200356515517188, 17, 20, 2, 1, 6, 802.3883777297045, 0.5327043328045703, 0.847457627118644, 0.4117647058823529
0.3667056063557017, 1.036256235087692, 3, 0.5534795415557383, 34, 45, 1, 2, 21, 305.1054882299333, 0.5430389329977877, 0.9736842105263158, 0.3392857142857143
0.8952352206478397, 1.0717671154393456, 3, 0.41270942313006753, 65, 14, 1, 1, 41, 383.4746592785851, 0.6289144791150245, 0.8611111111111112, 0.5753424657534247
0.4339021130772841, 0.8311481511214599, 6, 0.6698255282406613, 38, 16, 2, 3, 41, 689.38522060315, 0.6284868616433718, 0.950354609929078, 0.3679245283018868
0.4645320600348283, 1.1212603108084636, 7, 0.48892843747038295, 98, 39, 4, 0, 42, 2112.62100593145, 0.4124013238399085, 0.9750356633380884, 0.32626909807787086
0.6070954686993673, 1.1410615246078901, 9, 0.5461487811255512, 70, 15, 3, 2, 38, 2354.578212075166, 0.6450505356854814, 0.8906882591093117, 0.05982905982905984
0.6252677745440955, 0.9876620571337315, 2, 0.5526674101655275, 61, 48, 4, 4, 9, 340.95510416612376, 0.44393058936036245, 0.8787671232876713, 0.2613701784686241
0.58682387671451, 1.149839893418541, 6, 0.6959951588112238, 62, 29, 2, 1, 19, 1106.7911853737767, 0.5746448054471005, 0.8492063492063492, 0.3184713375796179
